t,torque_signal
6.275761556028269794e+00,2.165978139724327178e+00
6.309143266432680086e+00,-3.548654845469945140e-01
6.342524976837079720e+00,7.291619071057223067e+00
6.375906687241490012e+00,-4.646846284486246148e+00
6.409288397645889646e+00,3.890260194214931300e+00
6.442670108050299937e+00,-4.562940073209268199e+00
6.476051818454699571e+00,6.687470007316447251e+00
6.509433528859109863e+00,9.498191872865811014e-01
6.542815239263520155e+00,-3.590067866957173504e+00
6.576196949667919789e+00,5.999266153454009043e+00
6.609578660072330081e+00,3.107636416314129013e-01
6.642960370476729715e+00,1.102587748987571947e+00
6.676342080881140006e+00,1.219084913136133652e+00
6.709723791285539640e+00,6.866061667787682898e-01
6.743105501689949932e+00,1.663637089405410219e+00
6.776487212094360224e+00,-3.222166369830115062e-01
6.809868922498759858e+00,6.811457860436817668e+00
6.843250632903170150e+00,-4.412523194293136442e+00
6.876632343307569784e+00,2.598847739846881666e+00
6.910014053711980075e+00,5.790962528257316277e-01
6.943395764116390367e+00,1.724045007410030195e+00
6.976777474520790001e+00,8.192865630533877619e-01
7.010159184925200293e+00,1.726670229668636924e+00
7.043540895329599927e+00,5.709515289917237446e-01
7.076922605734010219e+00,2.622531816081594691e+00
7.110304316138409852e+00,-4.499405446593278235e+00
7.143686026542820144e+00,6.649256668135776316e+00
7.177067736947230436e+00,-2.242849470473419204e-01
7.210449447351630070e+00,1.585203537069822755e+00
7.243831157756040362e+00,7.470005856801584798e-01
7.277212868160439996e+00,1.199764421770964207e+00
7.310594578564850288e+00,9.923296473452113409e-01
7.343976288969249921e+00,9.509652336192666588e-01
7.377357999373660213e+00,1.389910358331434725e+00
7.410739709778059847e+00,-4.948331067437561348e-02
7.444121420182470139e+00,6.544167571653371596e+00
7.477503130586880431e+00,-4.153113113125852962e+00
7.510884840991280065e+00,2.349303635978137184e+00
7.544266551395690357e+00,8.163791975737429985e-01
7.577648261800089990e+00,1.502626065416354351e+00
7.611029972204500282e+00,1.018822178256748812e+00
7.644411682608909686e+00,1.559866476285928227e+00
7.677793393013310208e+00,6.836553184631212199e-01
7.711175103417719612e+00,2.611644330583948292e+00
7.744556813822120134e+00,-4.719457254402003699e+00
7.777938524226530426e+00,7.584771982571348659e+00
7.811320234630930059e+00,-5.544469130901704901e+00
7.844701945035340351e+00,6.559093839013939942e+00
7.878083655439739985e+00,-2.848702880366201784e-01
7.911465365844150277e+00,1.046562879539565838e+00
7.944847076248559681e+00,1.131867983262569766e+00
7.978228786652960203e+00,-3.172722488176886735e-01
8.011610497057370495e+00,6.451441675167036927e+00
8.044992207461769240e+00,-4.503609225101756763e+00
8.078373917866180420e+00,2.295444187673985503e+00
8.111755628270579166e+00,4.567926007306425396e-01
8.145137338674990346e+00,1.429576412265581631e+00
8.178519049079399750e+00,7.175017408433654875e-01
8.211900759483800272e+00,1.355378874708378589e+00
8.245282469888209675e+00,6.929447012207807788e-01
8.278664180292610197e+00,1.481642450863725369e+00
8.312045890697019601e+00,3.698954934640844572e-01
8.345427601101420123e+00,2.434306932533798928e+00
8.378809311505829527e+00,-4.753804433879420088e+00
8.412191021910240707e+00,6.520737099410363946e+00
8.445572732314639453e+00,-5.559237312188118896e-01
8.478954442719050633e+00,1.570988385988319802e+00
8.512336153123449378e+00,2.218134487197629678e-01
8.545717863527860558e+00,1.574575195092603241e+00
8.579099573932259304e+00,-5.712419322593472737e-01
8.612481284336670484e+00,6.593338476439710050e+00
8.645862994741069230e+00,-4.568231155317963754e+00
8.679244705145480410e+00,2.298552104044289557e+00
8.712626415549889813e+00,5.104865755805449989e-01
8.746008125954290335e+00,1.314873832731578096e+00
8.779389836358699739e+00,9.081299649603546964e-01
8.812771546763100261e+00,1.055751878081896855e+00
8.846153257167509665e+00,1.174488341575684602e+00
8.879534967571920845e+00,6.334093893629395566e-01
8.912916677976319590e+00,2.213332017235925431e+00
8.946298388380730771e+00,-4.586733558823002710e+00
8.979680098785129516e+00,6.444139285206555101e+00
9.013061809189540696e+00,-6.826471905895572512e-01
9.046443519593939442e+00,2.356236122793848864e+00
9.079825229998350622e+00,-4.828217894539625021e+00
9.113206940402760026e+00,5.992635897359760655e+00
9.146588650807160548e+00,-1.694352517867765417e-01
9.179970361211569951e+00,2.154912720880197696e-02
